reviewText,sentimentScore
"This effort like glitzy TV movie...I recall ever released theaters...If so, must've died quick death. Watching DVD, comfort bedroom, obvious film meant much more...Ed Lauter art critic greed streak? What fun turn must've been...I seen Ed since ""The Longest Yard""...Everyone else pretty much acted numbers, led Baldwin, except Pompeo...She zero charisma seemed sleepwalking thru picture...Pompeo's daughter one dimension...she played every scene like lovable little puppy...slowest line delivery 3 year old I've seen yet... The chase scenes gave wife I headaches...too much quick-cutting angle-bashing...If 're going shoot chase scene Barcelona, might want WIDE shots exploit beauty backdrop, right? The whole story pretty implausible far-fetched, hey, liked better ""The Life Aquatic...""",0
"Norman, Is That You? (this third hand, take grain salt) adapted African American family Jewish one, made transition stage onto screen. Also, one movies originally filmed video, prints theater can't great. Still, performances Redd Foxx others pretty good.  What I wanted tell movie PERIOD PIECE: reflected attitudes mid early 70s finding gay son daughter family. For reason alone, pretty interesting- little ""hollywood"". Don't believe me? Check lines curtains, etc. Very stereotypical. Not deep. But... movie really shines couple areas. There side splitting scene Redd Foxx trying find wife, who's run away brother (!) Ensenada souped Pinto. The phone conversation across border really memorable.  But... best scene movie Wayland Flowers Madame his/their gay routine used gay bars nightclubs. To best knowledge, time routine filmed. And, slightly cleaned much shorter version, I'm told. Still, vintage Madame, missed. People still stealing lines Wayland; man truly gifted. Enjoy movie!",1
"What 1939 helped produce many excellent Hollywood films? Well, whatever was, magic may also found Columbia picture. It's long forgotten screwball comedy Turner Classic Movies begun show. (Maltin's movie book contain it.) In nearly every department, Amazing Mr. Williams jewel. It's story first-rate police detective never find time marry intended. As wedding bells ring, gets called scene murder. The lady question learn hard way enjoy pursuit criminals belong police force. There lot laughs process. Melvyn Douglas proved peers light comedy. Joan Blondell peak career delight. Edward Brophy Donald McBride hilarious. The film goes bit long, cares? The screwball comedies always able entertain, film belongs right best.",1
"(You'll know I mean seen Red Eye...)  Overall, Red Eye better-than-expected thriller. It gets slow start, slowly builds. But time over, thumper!  It's hard exactly define makes thriller as... thrilling I found it. Except that, simply put, director creditable job pulling action would otherwise run-of-the-mill plot. I rather tended forget I watching movie. That says lot. Other factors, I think, ""closeness"" victim bad guy... time, begin really relate victim. A scant 8 10, like 7.5... that's pretty good!",1
"People seem giving Lensman enough credit due. A issues overlooked key understanding Lensman experience. The Year: For year made (1984) Lensman features stunning effects I've ever seen. As person watches lot early 80's animation Lensman unique use appears computer-generated imagery time computers extremely primitive. Kim's battle geometric cutter pods laser maze taken excellent example this. Every time I watch I keep repeating 1984 made. The Soundtrack: Lensman one insane soundtracks I've heard, mad hysterical beat permeates every corner film. Lensman borrowed heavily two western mistakes managed somewhat deal first one - need fill every second silence film music need heroine. While music attuned well galvanizes scenes motorcycle battle Thionite Factory Radelyx, heroine theme fails due sheer annoyance value Chris. It's interesting note constant music thwarted attempts noise removal I archiving lensman analog tape digital format - since single second silence available use reference point. Western Influences: Helmut - sounds like ""helmet"" roughly voice Darth Vader. Clarissa Fairborn - hairstyle princess SW name sounds suspiciously similar Marissa Fairborn Transformers. Takes Han Solos role flying ship technical expertise. Buzzkirk - definite improvement Chewbaka. The lens - nice concrete copy force comes across less chance preach Christianity audience original SW. While force relied belief far concentration, lens pure concentration tool. Theoretically, anyone could wield lens. The lens far limited Force - purely defensive/offensive weapon. Technology: The boskone alliance interesting meatball sponge ships. They look like stormtroopers red uniforms instead white. The idea DNA weapon nice developed. The Galactic Alliance looked like Starblazers (or whatever called - 60's series battling Xylons). There enough ship ship battles - much improved upon second Lensman film. Finally note Worzel. This character unique interesting character-design fortunately continues second film. ",1
"I admirer Edward Burtynsky's work years, pleasure able see man work, thanks Jennifer Baichwal's documentary. The severe beauty ship-breaking yard Bangladesh, stone quarry Vermont, enormous assembly plant China, beleaguered old neighbourhoods Shanghai waiting torn down: landscapes captured well photographer filmmaker. At times I thought old TV documentaries abandoned coal mines plastic-mold factories; sort stuff I grew watching. Burtynsky's work great value pointing industrial activity shifted Asia, stopped. The strangest scene computer scrap-yard somewhere China--the waste threatening air it, workers jovial.",1
"Obviously, huge budget film definitely hindered production. But story ending brutal made lot. I mean brutal level Ju Dou (great) Chinese films. I first saw I 14 years old, I ran home begged God forgive everything...",1
I found storyline movie interesting. Best left usual sex violence (they're getting old) inserted many movies. The movie well done flashbacks days gone area Southwest. The acting also superb.,1
"If like occasional nudity junior high school level slap stick comedy, look further. Starting halfway point, beautiful erotic Arielle Dombasle starts disrobing every opportunity. That thing made movie worth watching. The story lame preposterous, humor corny, character development basically non-existent.",0
"It Queen Victoria's misfortune defined historical figure according relationships men.Shortly succeeded throne came influence Prime Minister Lord Melbourne extent became known ""Mrs Melbourne"".After death beloved husband,Albert,she referred ""The Widow Windsor"",and years later,a long friendship Scottish ghillie John Brown earned nickname ""Mrs Brown"".Such price women paid patriarchal society. The reality somewhat different ""Young Victoria"" goes way towards putting record straight,depicting queen intelligent independent young woman conscious inequities society court. Courts always hotbeds seething jealousy,plotting counter-plotting,naked ambition sometimes,outright murder. As 18 year old innocent,Victoria ascended uncle's throne,thus initiating positive orgy intrigue power-struggle Prime minister Lord Melbourne rival Sir Robert Peel. Lord Melbourne cuts dash Old Public School Man kind way finely-honed cynicism well-polished gems advice. Hardly surprising young queen finds awe him,and even perhaps little love,an awe ruthlessly exploits,drawing fine line attempted seduction attempted sedition forces policies Victoria's better judgement. Into arena rides Prince Albert,on mission King Leopold Belgium,keen political rapprochement Great Britain rest Europe. At first reluctant suitor,he soon falls love English queen palliates influence politicians courtiers. ""The Young Victoria"" beautifully photographed,brilliantly-scored sumptuous movie.I note criticised quarters sumptuousness movie 19th century English Royalty somehow shown Empress India family living rags filthy workhouse........I think so. I must single remarkable Miss Emily Blunt whose beauty reminded young Princess Margaret's.Hers obviously pivotal role, absolutely trouble dominating film despite strong performances Mr Jim Broadbent,Miss Miranda Richardson Miss Harriet Walter,all immeasurably experienced. The music suitably regal forms cohesive part whole movie without way obtrusive. The fact Britan flourished two great queens,Elizabeth First Victoria,than time matter Feminists might like make of,but,I suspect,like Prime Minister Margaret Thatcher really powerful women make feel uncomfortable.If work might Ph.D . it.",1
"There questions spoilers movie, director beat us spoiled movie oh many ways. A blatant rip-off stuff like Critters Gremlins, movie fails many levels recapture humour horror better made films. It ends sleazy waste time, bad actors deliver bad dialogue front idiot director, occasionally tosses stuffed toys them. They wrestle said toys much manner old Tarzan films used use rubber crocodiles, shaking whilst screaming trying best make look slightly threatening. It's painful watch, helped mental 80's fashions worn cast. Basically, crazy little aliens trapped aging security guard film lot finally get free umpteen years confinement, begin telepathically screw around peoples minds. The guards new recruit, idiot let despite repeated warnings, gets gang 80's friends together go minor adventures together trying recapture Grem... Hobgoblins. All life here, gang consisting knucklehead jock, 80's slut girlfriend, 'hero's frigid prissy girlfriend, young hero, lacking confidence wishing girlfriend would put anyway. First comes infamous rake fighting scene, ex-military jock shows trained army bully, poking nerdy hero wrong end rake seems like hours. Then there's running around, terminating real pie-fight style ending scuzzy nightclub comedy hand-grenades blowing everything except people standing right next them. Then film sorta ends, alls well ends well. It's not. This like watching train wreck, cant take eyes it, bad. Perfect fare Mystery Science Theater, god-awful try watch alone uncut. The Fashion Police still number outstanding warrants cast, I dare anyone laugh outright derision rake fight. This scores 2 10 most, good day.",0
"Jonathan Demme's directorial debut Roger Corman's legendary exploitation outfit New World Pictures rates highly one finest chicks-in-chains 70's grindhouse classics ever grace celluloid. Beauteous Russ Meyer starlet Eric (""Vixen,"" ""Beyond Valley Dolls"") Gavin gives robust, winning performance brassy, resilient new fish best persevere grimy, hellish penitentiary. The always fabulous Barbara Steele offers deliciously wicked portrayal mean, crippled, sexually frustrated warden (her erotic dream slow, steamy striptease front lady inmates real dilly). Longtime favorite 70's B-movie actress Roberta (""The Arousers,"" ""Unholy Rollers"") Collins delivers hilariously raunchy endearing turn cheerfully forward, foul-mouthed kleptomaniac felon tells gut-busting dirty joke Pinnochio. Lynda Gold (a.k.a. Crystin Sinclaire Tobe Hooper's ""Eaten Alive"" Curtis Harrington's ""Ruby"") makes lively film debut uninhibited wildcat Crazy Alice. And ever-cuddly Cheryl ""Rainbeaux"" Smith lovely, touching reprise fragile frightened innocent role ""Lemora: A Child's Tale Supernatural.""  Although picture deliver expected ample amount coarse language, nudity, rape violence, still means typically crass sexist piece lurid mindless filth; movie effectively explores many ways men cruelly exploit women strongly asserts pro-feminist notion women overcome obstacles band together group bravely face misogynistic oppressors one mighty fighting force. Demme's zesty, confidant direction comes glorious abundance astutely observed incidental details delightful moments engagingly quirky human behavior. Furthermore, Tak Fujimoto's vibrant cinematography John Cale's marvelously dolorous oddball blues score 100% money excellent. Patrick Wright (Sheriff Mack uproariously awful cheap-rubber-monster-suit creature feature howler ""Track Moonbeast"") sidesplitting bit jerky cop car stolen trio prison escapees stops gas station use bathroom. Lively, rousing immensely enjoyable, ""Caged Heat"" qualifies absolutely essential viewing 70's drive-in movie fans.",1
"I always fan show I'll admit I biased. When show's run ended, I felt like many questions remained unanswered. This movie felt like closure. To see people I'd followed past years together last rewarding. I heard probably Homicide movie expect. If so, appropriate way go out. This movie sometimes poignant, sometimes upsetting, always satisfying. If ever fan show, watch movie.",1
"Had fun watching film.. despite feeling I got lot time, film almost copying Monsters Inc. There're quite things extremely similar two, relationship animal/monster small child, animals trying break relationship, etc. It felt like pretty much throughout film, me. One redeeming features though, Scrat :) Very funny character, even serves purpose :)",1
"Cry Freedom movie. It historical account, heroic story, insight cultural background major event history. Not Denzel Washington terrific job impersonating motivating, determined hero, Steve Biko, delivers message public horrors South Arfrican Apartheid. The story Biko, influential leader, main ""influencee"", Donald Woods, heartbreaking one. But, ultimate success life go beyond atrocities committed South Africa. ""Cry Freedom"" manages communicate audience optimistic aspect seemingly disturbing plot. It great films like one, public become educated terrible events history, great leaders sought end them, never allow happen future. Because importance, ""Cry Freedom"" amazing film seen all.",1
"Sadly available DVD yet, worth pursuing TCM VHS. A secretary believes boss wrongly accused murder, courageously takes many dangerous characters effort establish truth. A movie many twists dark alleyways, none I mention! The jazz band sequence heroine seeks information killer, one erotic scenes Hollywood history, despite low budget made WWII black white. Despite low budget - Long Island looks somewhat mountainous - movie original style outstanding vision. Ella Raines great actress discovered Howard Hawks knew much matters, casting feistiest women - Joanne Dru, Hepburn, Angie Dickinson, Lauren Bacall, Ann Sheridan - era. Robert Siodmak one several German, Hungarian & Czech film-makers - Sirk, Wilder, Zinnemann, Lubitsch, Curtiz,Lang, etc - ├⌐migr├⌐s relocated Hollywood, brought highly original fresh vision them. Sadly Ella Raines never given great part again, eventually ended poorly produced westerns.",1
"I want add two cents worth, forgive I repeating something already posted, I feel worth reminding people everlovin' genius Damon Runyon. Without wonderfully street, hilarious writings Damon Runyon film would never made - great classics deal gamblers & like 1960. Damon Runyon worked newspaper man, Colorado, sure _get_ street scene East Coast. If dedicated fan old Hollywood comedies, I would recommend flicks Damon Runyon's writings; ""the Lemondrop Kid,"" ""Little Miss Marker,"" feature Bob Hope, who, aside politics, always funny man. (As West Coast liberal, I find politics fairly funny, too!) Damon Runyon lives!!!!",1
Kalifornia story writer girlfriend photographer looking someone help pay gas money take turns wheel cross country road trip famous murder sights. Ironically serial killer girlfriend answer post. Kalifornia diamond rough intriguing journey serial killer. Great performances around leads Pitt particular exceptional. Check out!!,1
"From rainy, dreary late winter England early 1920s... ---where still sadness many young widows disabled vets great slaughter men killer womens' dreams--- known World War I... Four women share lovely small sunny Italian castle hill; one young widow drowning sorrow frantic partying, two women rediscover husbands, fourth woman tired famous dead friends... ...These four women come together two husbands former soldier - almost blind - get spiritual ""makeover"" one great April vacation early 1920's Italy. NOTE would-be filmmakers. Study film mood beauty tell story. (Probably film please many men...) NOTE: Stock coffee & hot chocolate invite girls dreary late winter day...Spring coming...Enchanted April promises you!",1
"Clint Eastwood would star battle-weary Detective Harry Callahan, would also direct fourth entry 'Dirty Harry' series. 'Sudden Impact' like additions, brings distinguishable style tone, anything probably similar original darker seedy moments (and bestowing classic line ""Go ahead. Make day"")┬à humor seen believe. A bulldog┬à named meathead pisses farts. Oh yeah. However interesting fact entry one series set entirely San Francisco. The story follows detective Callahan trying put pieces together murder victim shot groin eyes. After getting trouble office superiors causing stir crime lord thugs blood. He's ordered take leave, falls working one heads coastal town San Paulo, murder occurred similar vein (bullet groin eyes) case. There begins dig dirt, leads idea someone looking revenge. To honest, I crash hot Eastwood's take, many repeat viewings virtually grown point probably par first sequel 'Magnum Force'. This well-assembled plot actually gives Eastwood another angle work upon (even though feels like sophisticated take vigilante features running rampant time), quite literal something punishing luridly damaging. It's like he's experimenting noir-thriller touches character-driven traits help develop emotionally bubbling eventual morality framework. His use images lasting, due slickly foreboding atmospherics. Dark tones, brooding lighting┬à like scene towards end akin western showdown silhouette figure (Harry new .44 automag handgun) moving way towards stunned prey fishing docks. It's striking sight builds fear! Mixing hauntingly cold plain brutality dash humor. It seemed come off. A major plus films dialogues, I call 'Sudden Impact' first-rate, provides ample biting exchanges memorably creditable lines┬à ""You're legend mind"". Don't love hearing Harry sparking amusing quip, pulling piece. The beating action occurs excitingly jarring intense┬à way go pacing flies little way flat passages. Lalo Schfrin would return composer (after 'The Enforcer"" Jerry Fielding scoring) bringing methodical funky kick, still breathed gloomy cues texturally breezy score clicked get-go. Bruce Surtees (an Eastwood regular) gets job behind camera (where piecing job 'Dirty Harry') gives film plenty scope wonderfully framing backdrops impeccable tracking scenes, also instrument edgy angles within dramatic moments. Eastwood dinosaur Callahan still packs punch, going beyond steely glare get job done probably showing little heart one would expect younger Callahan. This going sudden shift plot turn Harry's quest justice┬à badge even though always agree it. I found odd┬à real change heart. Across stupendous performance beau time Sondra Locke. Her turn traumatic torment (being senselessly raped along younger sister), hidden glassily quiet intensity. When anger released, tactically accurate outcome. Paul Drake perfectly menacing filthy one targeted thugs Audrie J. Neenan nails repellently scummy big-mouthed performance. These people truly ugly bunch saps. Pat Hingle sturdy Chief small coastal town. In smaller parts Bradford Dillman agreeably potent Albert Popwell (a regular series 1-4, different characters). How forget 'Dirty Harry'┬à yes bank robber that's end trademark quote ""Do I feel lucky? Well, ya, punk?""",1
"My all-time favorite movie. Oscar-caliber work everyone involved, front behind camera. The screenplay perfect, works relationship Lady Caroline George Briggs completely satisfying way, unlike novel. The care leading characters drawn tribute screen writer Peter Barnes, intense visual beauty Oscars director Mike Newell cinematographer Rex Maidment. It Josie Lawrence's best work far, transformed opinion Joan Plowright. Having watched movie least 50 times, I find fault it. The music, famed composer Richard Rodney Bennet marvel.",1
"Well, I ordered pay-per-view home I bored needed laugh. I admit, I chuckle times, I even remember parts at. I understand movie made. It claims comedy seriousuly, I find singing penis, naked 70 year old woman funny. This movie trying fit 'gross-out' comedies recent years American Pie Road Trip, failed miserably. It way much gross-out comedy. Also, earth Cameron Diaz attach name movie?!?! The thing I liked movie Dave Angela pool. I thought sexy enjoyable well-done. Besides that, avoid movie. 3/10",0
"#Oh, come people give film break. The one thing I liked was......... Sorry, still thinking. Oh yeah!!!! When John Wayne came shot bad guys. Oh, sorry, wrong movie, I thinking better quality film. Let see now, I'm still trying defend it. Oh yeah, chick Clueless it. Don't put Stacy Dash. I mean, make mistakes. But boy, Stacy, made dooooosie. Hey, one thing never done western, even female cast, actually hung woman gallows. That might western first. Even though neck broken survived ordeal, still, got give director effort trying western first. Also, I've never seen woman lynched horse western, although happen movie, I thought I would give director another idea Gang Of Roses##2, made right Ed Wood's Bride Of The Monster ##2. Maybe makers film going for. Orginality, especially African woman cast oriental cowgirl. Heeey, makers Gang Of Roses want make sequel mess, could slang like, ""Hey, takin homegirls"" ""talk hand, baby, talk hand."" You could also surfer dude type deputy marshal says things like, ""That gunfight TOTALLY RAD man, totally."" You know things like that.#",0
"The Three Stooges always many actors I loved. I love every one shorts made. I love six Stooges (Curly, Shemp, Moe, Larry, Joe, Curly Joe)! All shorts hilarious also star many great actors actresses lot many shorts! In My opinion The Three Stooges greatest actors ever time funniest comedy team!  This good Three Stooges short. It funny cast includes Christine McIntyre,Symona Boniface, Gino Corrado, Fred Kelsey, Sam Flint, Chester Conklin, Theodore Lorch, Lynton Brent, Judy Malcolm, Vernon Dent, John Tyrrell, Heinie Conklin, Bess Flowers. The Stooges performed well short! I recommend one!",1
"French horror cinema seen something revival last couple years great films Inside Switchblade Romance bursting scene. Mal├⌐fique preceded revival slightly, stands head shoulders modern horror titles surely one best French horror films ever made! Mal├⌐fique obviously shot low budget, made far ways one originality film, turn complimented excellent writing acting ensure film winner. The plot focuses two main ideas; prison black magic. The central character man named Carr├¿re, sent prison fraud. He put cell three others; quietly insane Lassalle, body building transvestite Marcus retarded boyfriend Daisy. After short cell together, stumble upon hiding place wall contains old journal. After translating part it, soon realise magical powers realise may able use break prison walls. Black Magic interesting topic, I'm actually quite surprised films based there's much scope things it. It's fair say Mal├⌐fique makes best assets despite restraints, film never actually feels restrained manages flow well throughout. Director Eric Valette provides great atmosphere film; fact takes place inside central prison cell ensures film feels claustrophobic, immensely benefits central idea prisoners wanting use magic break cell - easy get behind them! It's often said unknown thing really frightens people, film proves director ensures never really sure exactly round corner, helps ensure Mal├⌐fique actually manage quite frightening! The film memorable lot reasons outside central plot; characters interesting way fact book almost takes character well done. Anyone worried film deliver end disappointed either ending makes sense manages quite horrifying! Overall, Mal├⌐fique truly great horror film one best decade - HIGHLY recommended viewing!",1
"I loved This Movie. When I saw Febuary 3rd I knew I buy It!!! It comes buy July 24th!!! It cool deaths scenes, Hot girls, great cast, good story , good acting. Great Slasher Film. Movies serial killer killing four girls. SEE movies",1
Cracking good yarn actors giving great value. Michael Curtiz best. Lots nice twists turns probably best Philo Vance series. William Powell looks wonderfully relaxed debonair best. A forerunner Thin Man series. Recommend everyone. Did figure out?,1
"As employee Swedish Air Force I enjoyed nice Gripen Hkp 9 (MBB Bo 105) flight scenes movie. One disappointments EWS 39 jammer pod, case inert Rb 75 (Maverick) missile painted black letters ""EWS 39"" white along side. Real jammer pods definitely look like that, least ones I've seen. But apart that, entertaining movie amusing ending (the last minute). Anyone interested seeing various Swedish military units, including now-legendary SSG, film see one. ",1
"I felt great joy, seeing film, master piece, convinced of, Portuguese cinema became really good. We see best Portuguese actores field.",1
"The amazing, spiritually uplifting movie restoration gospel. Far better film, movie made restoration thus far. If seen it, hop plane Salt Lake see now. You regret it! You truly get sense first saints struggle through, putting complete total faith prophet Joseph Smith. You finally get sort comprehension things prophet fight persecutions people faced. If questions Church Jesus Christ Latter-days Saints humble beginnings watch movie, make complete total sense afterward.",1
"This movie fairly entertaining comedy Murphy's Law applied home ownership construction. If film like made today doubt family would dysfunctional. Since set 'simpler' forties, get supposed typical family era. Grant course perfectly blends comedic dramatic elements works competent supporting cast highlighted Loy Douglas. Their shenanigans make solid ninety minutes entertainment, 7/10.",1
"Rosalind Russell executes power-house performance Rosie Lord, wealthy woman greedy heirs. With Auntie Mame-type character, actress never go wrong. Her very-real terror insane assylum wonderful piece acting. Everyone watch this.",1
"Okay, first seasons took get going special effects way, beginning, Hidden Frontier given consistently good story lines performances, always willing mistakes they've made. They advice people see newer episodes first, see good show is, understand much changed since first episodes. The cast fantastic camaraderie shows on-screen.  The influx guest actors make mark show fans attests also show, story lines go strength strength. The show pushed barriers various story lines - depression, drug addiction mainstream homosexuality - may rubbed people wrong way, Star Trek about. It portrays story lines smart emotional way, dealing subtly smoothly.  Yes, used characters Trek history, done justice - characters like Shelby, Lefler Necheyev, vastly underused show, rebirth New Frontier books, lost sizzle while, Peter David towards wild fantasy versus serious sci-fi, HF shows characters completely different light, serves better.  The site also allows fans interact chat rooms forums get know people involved. They release bloopers every episode, fans see laugh have, people spare time, dedication would make many professional actors wide-eyed shock!  What series, drawing close 7 years, accomplished limited amount resources nothing short amazing - bringing people together, inspiring others same. HF live long time ends, long people still enjoy reason started first place.",1
"Splendid film eight minutes displays unusual genre mix: mystery, thriller, musical. Briefly, allowed tell story: girl comes European Cafeteria then... Soft transit nonsense mystery narrative logic. In time, place way Vigalondo managed delight B/W means imagination despite (thanks to) tightest budgets. Because unity time-space film reaches intensity short poem (almost haiku). Spain, land quick poetry B/W (┬┐remember early Bu├▒uel?). A must see reassuring belief young cinema outside States.",1
"A classy offering Amicus, producer Milton Subotsky director Peter Duffell ('The Far Pavillions' etc) turn classy, intelligent 'four-hander' strong cast (Peter Cushing, Christopher Lee, Jon Pertwee, Ingrid Pitt etc) giving stylish performances, despite low budget results 'un-special effects'. The outstanding contribution, however, 7-year-old Chloe Franks turns chillingly effective account part makes one's blood run cold. Only spoilt lurid title wished film distributors, underrated release, cut run-of-the-mill 'blood 'n' guts' shocker movie, appreciate little thought horror.",1
"This extremely dense, somber, complicated film unravels quite slowly, revealing excruciating detail, like attention paid novel, watching film ""IS"" like watching novel unfold. While I care narrator, I felt balance rest performances, film features best ensemble acting I ever seen, lead, Summer Phoenix, fabulous. Her innocence naivete might find implausible, sort cross Cinderella Alice Wonderland. I buy critique, still fabulous, partially unlike anything I've ever seen before. This film unbelievably beautiful, filmed Eric Gautier, part unique film ever show expect. It's always surprising, despite length, film never reveals needs to. At 163 minutes, extremely concise, fault, I'd say, one wonders film. It's filled brief moments simply stunning, best likely see year, moments add end extraordinary film experience. The family moments unique, Ian Holm brilliant, film say theater seen films since Cassavetes' ""Opening Night,"" perhaps Chaplin's ""Limelight."" But, believe not, film much ""less"" conventional. I never knew film going, now, seen it, still multiple possibilities. This powerful, incredibly provocative film.",1
"I cannot accept negative comments reviewers. They critical, perhaps stuck past. I would like see comment someone never seen Basic Instinct 1, perhaps someone young ? I left cinema feeling glad I swayed IMDb reviewers. 14 hours later I still trying find flaws plot I cannot think anything serious. My advice everyone see make mind. It follows similar pattern Basic Instinct 1 plot less confused. It still left wondering end satisfactory way. Sharon Stone sexy evil wears 48 years extremely well; remains defining role. David Morrisey satisfactory even though Michael Douglas. Of supporting cast I particularly liked David Thewlis police detective.",1
"The Contaminated Man good film good cast includes William Hurt, Natascha McElhone, Peter Weller, Katja Woywood, Michael Brandon, Nikolett Barabas, Hendrick Haese, D├⌐sir├⌐e Nosbusch, Arthur Brauss, Christopher Cazenove.The acting actors good. Hurt Weller really excellent film. I thought performed good. The thrills really good surprising. The movie filmed good. The music good. The film quite interesting movie really keeps going end. This good thrilling film. If like William Hurt, Natascha McElhone, Peter Weller, Katja Woywood, Michael Brandon, Nikolett Barabas, Hendrick Haese, D├⌐sir├⌐e Nosbusch, Arthur Brauss, Christopher Cazenove, rest cast film, Actio, Thrillers, Dramas, interesting films I strongly recommend see film today!",1
"Katherine Heigl, Marley Shelton, Denise Richards, David Boreanaz. Even I knew film about, names enough draw in. Gorgeous, talented popular, performers look for. Ok, I start. We already know film about. Five beautiful girls targeted 'romantic' serial slasher, guy turned school dance 13 years ago. His trademarks include subtle deaththreats disguised valentine cards, maggot-infested chocolates bleeding nose. His weapon choice: well, take pick - axe, knife, electric powerdrill, bow arrow, hot iron, etc. Ok, basically horror movie nice twisted sense sexuality. Horror movies supposed Shakespeare, I'm gonna go there. I love horror movies, them. This one, I adore. It's favorites. It's funny, sexy scary. The killer's mask childishly creepy, seeing cupid firing bow arrow victim really freaky. The acting topnotch: Denise Richards, Marley Shelton David Boreanaz lot fun. I really wish see much, much Katherine Heigl. I one biggest fans would love see leading work soon. Jessica Capshaw capable actress, Jessica Cauffiel gets ditzy blonde role perfected Urban Legend 2. The smaller parts also good; Hedy Buress hoot ('bleedmedry.com') younger version Denise Richards looked frightfully like her. Highlights: Every death scene particular distinction it. The creepiest opening scene morgue. The hottub scene, ludicrous, well done. And audiovisual maze sinister. The soundtrack great, creepy music fine alternative tunes. Lowpoint: I felt though killer featured enough, barely saw mask, featured climax. I also thought climax really unfocused, fun nonetheless. The twist end big surprise, I'm really glad filmmakers decided spare us whole 'explaining killer' routine. I like tell people movies see, someone asked pick horror movie I thought really worth seeing, Valentine would it. My rating: 10/10 (Bullseye!)",1
"I loved movie! Chris Showerman amazing job! Not incredible actor, gorgeous awesome physique! He great job delivery lines, plus transformed George better Fraser did. A great performance first major roll! This movie full hilarious scenes every child love. My kids watched movie numerous times since purchased DVD day came out. In addition movie, extras DVD hilarious. Two thumbs one! I highly recommend everyone!",1
This game ranks far. I honor playing mine PS2 graphics really good. The voice acting standard. The difficulty level right. Wesker best characters RE series opinion. The story amazed took many different twist I expecting. The rating game deserves great.,1
"THE NIGHT LISTENER (2006) **1/2 Robin Williams, Toni Collette, Bobby Cannavale, Rory Culkin, Joe Morton, Sandra Oh, John Cullum, Lisa Emery, Becky Ann Baker. (Dir: Patrick Stettner)  Hitchcockian suspenser gives Williams stand-out low-key performance. What celebrities fans? What near paranoia one associates almost norm?  In latest derange fan scenario, based true events less, Williams stars talk-radio personality named Gabriel No one, reads stories he's penned airwaves accumulated interesting fan form young boy named Pete Logand (Culkin) submitted manuscript travails troubled youth No one's editor Ashe (Morton) gives No one read himself.  No one naturally disturbed ultimately intrigued nightmarish existence Pete abducted sexually abused years finally rescued nurse named Donna (Collette giving excellent performance) adopted boy correspondence No one reveals Pete dying AIDS. Naturally No one wants meet fans suddenly doubt possibly devious ulterior motives seed planted estranged lover Jess (Cannavale) whose sudden departure New York City apartment No one emotional tailspin grown tempest teacup decides investigating Donna Pete's backgrounds discovering truths anticipate. Written Armistead Maupin (who co-wrote screenplay former lover Terry Anderson film's novice director Stettner) based true story fan's hoax found Hitchcockian moments run full tilt like good old fashioned pot-boiler does. It helps Williams gives stand-out, low-key performance conflicted good-hearted personality genuinely wants believe number one fan fact real love (the one thing escaped reality) unsettling dreadful moments creepy Collette whose one physical trait I leave unmentioned underlines desperation character rattle core. However film runs gas eventually becomes bit repetitive predictable despite finely directed piece hoodwink mystery Stettner, pays listen inner voice: careful hope for.",1
"I see director trying missed mark. The main actor really good editing around moments takes it. The camera work, ie lighting exposer kind amateur I could forgive direction fluent wasn't. The sound bit takes film well. I see could see director little bit better future total right expect dv movie nearly good 28 days later anything, keep expectations low get it. At least hour half. Oh yeah lead acting pretty bad ask me. But I'm movie snob take that's worth.",0
"Drum scene wild! Cook, Jr. unsung hero many movies. Fantastic actor, great flick. A twists keep moving. A must-see.",1
"Faith Mortality... viewed lens elderly Ashkenazi Jewish-American gentleman younger, African-American Jewish gentleman waver odds frank talks lives unfolded years.. Mostel's character tailor chronic back problems, terminally ill wife; Belafonte's character career hustler, never settling regular job, fatal car accident leaves odd Purgatory-- must convince Mostel renew faith, failing along wife's health (and own).. Belafonte's Levine problems, still pining girlfriend left behind.. Belafonte's character leaves film seemingly should, ending cryptic, film suffers somewhat ambiguous ending.. This 'typical' Hollywood movie ethnic relations person's crisis faith.. worth watching appreciating excellent performances principal actors..",1
